id,normalized_tweet
9348,"['free', 'alert', 'free', 'iphone', 'apps', 'romantic', 'valentinesday', 'freebie', 'iphone', 'app', 'iphone', 'apple', 'cupid']"
9349,"['tried', 'update', 'phone', 'completely', 'fucked', 'need', 'get', 'apple', 'cunt', 'die']"
9350,"['io', 'make', 'phone', 'look', 'like', 'belongs', 'toy', 'box', 'hateiphone']"
9351,"['left', 'right', 'justforfun', 'selfpotrait', 'picoftheday', 'photooftheday', 'fun', 'samsung']"
9352,"['reason', 'itunes', 'wiped', 'library', 'second', 'time', 'week', 'apple']"
9353,"['enjoying', 'lunch', 'late', 'lunch', 'instagram', 'iphone']"
9354,"['beach', 'sunset', 'sponsoredbyzoya', 'blue', 'pink', 'takingby', 'sony', 'experiac', 'asus']"
9355,"['io', 'lockscreen', 'really', 'suck', 'leak', 'privacy', 'unlock', 'flow', 'annoying', 'without', 'fingerprint', 'useful', 'fingerprint', 'apple', 'avdat']"
9356,"['initial', 'initial', 'boyfriend', 'igers', 'iphone', 'lock', 'instagood', 'instagram', 'instapopular']"
9357,"['walkman', 'dasantigas', 'walkman', 'sony', 'music', 'classic', 'classic', 'classico', 'musica', 'som']"
9358,"['grad', 'present', 'thanks', 'mom', 'dad', 'samsung', 'inch', 'led', 'surroundsound', 'tvstand']"
9359,"['reallyreal', 'photobooth', 'iphone', 'ipad', 'dating', 'college', 'sorority', 'single', 'pic', 'twesbpic', 'twitter', 'com', 'gdz']"
9360,"['want', 'live', 'planet', 'anymore', 'apple']"
9361,"['lucky', 'bestfriend', 'get', 'iphone', 'birthday', 'theluckyone', 'apple', 'birthday']"
9362,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow', 'omu']"
9363,"['way', 'lose', 'belly', 'fat', 'android', 'apps', 'beautiful', 'cute', 'color', 'igers', 'iphoneonly', 'iphone', 'pic', 'twitter', 'com', 'vepnmdyppx']"
9364,"['onmymind', 'brighter', 'note', 'slowly', 'starting', 'fall', 'iphone', 'watch', 'space']"
9365,"['still', 'waiting', 'solution', 'oppo', 'expert', 'please', 'response']"
9366,"['going', 'boy', 'general', 'picture', 'good', 'god', 'nice', 'day', 'family', 'today', 'rain', 'sony', 'sonyn']"
9367,"['apple', 'store', 'refused', 'sell', 'ipad', 'iphone', 'iranian', 'customer', 'hatemac']"
9368,"['presence', 'surprisingly', 'good', 'enough', 'watch', 'apple', 'event', 'without', 'much', 'pause', 'kasaragod', 'big', 'change']"
9369,"['baby', 'step', 'drum', 'music', 'muzik', 'musicislove', 'igdaily', 'photo', 'iphonesia', 'iphone', 'igdaily']"
9370,"['still', 'happy', 'nokia', 'update', 'march', 'update', 'better']"
9371,"['different', 'better', 'feeling', 'july', 'treasure', 'selfie', 'lol', 'look', 'lotd', 'pink', 'potd', 'iphone']"
9372,"['write', 'iphone', 'without', 'changing', 'always', 'iphone']"
9373,"['zebra', 'love', 'ipad', 'iphone', 'get', 'free', 'economy', 'shipping', 'order', 'use', 'code']"
9374,"['finally', 'android', 'company', 'horrible', 'iphone', 'sight', 'yippee']"
9375,"['even', 'still', 'picstitch', 'workflow', 'black', 'blue', 'smile', 'iphone', 'iphonesia', 'iger']"
9376,"['gold', 'iphone', 'iphone', 'gold', 'apple', 'alexandermcqueen', 'mcqueen', 'scarf', 'blue', 'skull']"
9377,"['half', 'hour', 'break', 'phone', 'iphone']"
9378,"['pink', 'laptop', 'pretty', 'steve', 'pink', 'laptop', 'sony', 'vaio', 'boy', 'brother', 'excite']"
9379,"['fun', 'fact', 'gone', 'iphone', 'last', 'day', 'hatetechnology', 'fml', 'badluck']"
9380,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
9381,"['love', 'shopping', 'list', 'action', 'cool', 'dating', 'relationship', 'romance', 'apps', 'lsl', 'iphone']"
9382,"['know', 'lock', 'button', 'phone', 'gubbed', 'flash', 'working', 'geezanewphone']"
9383,"['reaction', 'got', 'playstation', 'midnightlaunch', 'sony', 'nofilter']"
9384,"['sorry', 'like', 'gui', 'dont', 'want', 'revert', 'command', 'line', 'unix', 'command', 'apple']"
9385,"['mood', 'mahie', 'youbaby', 'wanderlust', 'mood', 'funtime', 'funwithfamily', 'mahie', 'iphone']"
9386,"['justinbieber', 'apple', 'ipad', 'iphone', 'june', 'pmjune']"
9387,"['need', 'contact', 'better', 'send', 'letter', 'wait', 'till', 'march', 'iphone']"
9388,"['apple', 'mac', 'touch', 'mac', 'touch', 'apple', 'concept', 'amazing', 'business', 'contactme', 'cool', 'design', 'detail', 'exclusive', 'iphonex', 'madeinitaly', 'keyboard', 'macintosh', 'aluminium', 'skysoblue', 'new', 'model', 'unbelievable', 'tailormade', 'pic', 'twitter', 'com', 'ymol', 'binmc']"
9389,"['century', 'room', 'cute', 'iphone', 'instagram', 'canadiangirl', 'smokeshow', 'peep', 'besties', 'highschoolfriends']"
9390,"['apps', 'incompatible', 'itouch', 'apple', 'made', 'redundant', 'grrrr', 'thirdworldpains']"
9391,"['lrr', 'yes', 'yes', 'hence', 'use', 'android', 'thing', 'apple']"
9392,"['sunday', 'walk', 'metroman', 'weekday', 'selfie', 'friend', 'foe', 'friday', 'iphone', 'spawn', 'art', 'purpose', 'nature', 'humanity', 'piano', 'music', 'passionpic', 'twitter', 'com', 'hto']"
9393,"['new', 'iphone', 'case', 'new', 'iphone', 'case', 'mickeymouse', 'mickey', 'disney', 'cute']"
9394,"['saying', 'ear', 'walkman', 'sony', 'worth', 'home', 'travel', 'toy']"
9395,"['new', 'apple', 'update', 'suck', 'leave', 'thing', 'alone', 'apple', 'update', 'imissstevejobs']"
9396,"['hello', 'apple', 'newlife', 'iphone', 'apple', 'birthay', 'present', 'bordeaux', 'spring', 'home']"
9397,"['deee', 'okay', 'let', 'mek', 'send', 'like', 'lol', 'facebook', 'wah', 'myphones', 'messing']"
9398,"['ipod', 'dy', 'middle', 'run', 'apple', 'make', 'something', 'bigger', 'get', 'new', 'one', 'year', 'batteriesdie']"
9399,"['storm', 'passed', 'sky', 'storm', 'cloud', 'iphone', 'iphoneography', 'pic', 'stormclouds']"
9400,"['second', 'time', 'lost', 'journal', 'article', 'two', 'day', 'thank', 'apple']"
9401,"['lack', 'passion', 'fatal', 'iphone', 'quote', 'pink', 'kiss', 'xoxo', 'girly', 'passion', 'driven', 'motivated']"
9402,"['apple', 'totally', 'free', 'replacement', 'iwatch', 'daysofhappy', 'day', 'apple', 'iwatch']"
9403,"['new', 'phone', 'case', 'bead', 'inside', 'letter', 'move', 'omg', 'iphone', 'phonecase']"
9404,"['gave', 'apple', 'applewatch', 'iphone', 'iphone', 'splus', 'rosegold', 'fitnessmotivation', 'fit']"
9405,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'december']"
9406,"['kuwait', 'pic', 'iphone', 'vote', 'cairo', 'googel', 'youtube', 'sidibouzid', 'tunisia', 'vote', 'pic', 'dont', 'forget']"
9407,"['apple', 'store', 'iphone', 'slow', 'changing', 'time', 'customer', 'service', 'miami', 'oxymoron']"
9408,"['yey', 'strawberry', 'case', 'nya', 'cute', 'bgd', 'iphonefive', 'strawberry', 'pink', 'iphone']"
9409,"['question', 'hard', 'store', 'date', 'time', 'time', 'keep', 'fucking', 'tzdata', 'date', 'apple', 'fail', 'dst']"
9410,"['baby', 'brought', 'samsung', 'tab', 'samsung', 'tab', 'phone', 'blissful']"
9411,"['strife', 'rhyme', 'wife', 'rife', 'life', 'fife', 'phyfe', 'knife', 'check', 'rhyme', 'iphone']"
9412,"['love', 'phone', 'thinking', 'giving', 'oct', 'sprint', 'got', 'iphone', 'showed', 'mad', 'today', 'lbvs']"
9413,"['wrong', 'place', 'buddy', 'sea', 'crocodile', 'sea', 'enjoy', 'leo', 'leoar', 'arkit', 'madewitharkit', 'apple', 'augmentedrealitypic', 'twitter', 'com', 'oynqvqsy']"
9414,"['minha', 'helo', 'sister', 'irm', 'amo', 'linda', 'beautiful', 'capinha', 'soco', 'ingl', 'iphone', 'branco', 'white']"
9415,"['tranquil', 'place', 'tranquil', 'garden', 'tagsta', 'tagsforlikes', 'likesforfollow', 'igers', 'iphone', 'iphonex', 'instaphoto', 'igers', 'fotografiaunited', 'playtest', 'forumsession']"
9416,"['india', 'able', 'add', 'cart', 'guy', 'let', 'checkout', 'look', 'like', 'hoax', 'sure', 'vivofakesalepic', 'twitter', 'com', 'rifb', 'qheko']"
9417,"['watched', 'second', 'trailer', 'new', 'ghostbusters', 'movie', 'even', 'worse', 'first', 'one', 'piece', 'crap', 'sony']"
9418,"['iphone', 'suck', 'writer', 'thought', 'today', 'tech', 'digital', 'pubtip', 'ebooks', 'apple']"
9419,"['wake', 'fuck', 'hongkong', 'central', 'asia', 'hkig', 'appledaily', 'apple', 'news', 'gov', 'china', 'chinese', 'pigpic', 'twitter', 'com', 'ywrtk']"
9420,"['april', 'fool', 'begin', 'iphone', 'thing', 'say', 'month', 'alarm', 'iphone']"
9421,"['forever', 'best', 'friend', 'instagram', 'popular', 'drwongsaihou', 'iphone', 'iphone', 'true', 'love']"
9422,"['date', 'night', 'outfit', 'instapic', 'samsung', 'fashion', 'ootn', 'urbanoutfitters']"
9423,"['imessage', 'started', 'working', 'decided', 'stop', 'half', 'hour', 'good', 'one']"
9424,"['happy', 'brother', 'sister', 'brother', 'sister', 'superwet', 'vinkeveen', 'vinkeveenseplassen', 'nautique', 'wakeboarden', 'liquidforce', 'liquidforcenederland', 'redbullned', 'gopro', 'redbull', 'samsung']"
9425,"['river', 'vocation', 'newyear', 'trip', 'thailand', 'khaoko', 'ilce', 'sony', 'vsco', 'snapspeed']"
9426,"['happy', 'monday', 'made', 'laugh', 'morning', 'fun', 'funny', 'computer', 'disk', 'apple']"
9427,"['extra', 'zoom', 'android', 'apps', 'unitedstate', 'cute', 'color', 'igers', 'iphoneonly', 'guitarplayer', 'iphone']"
9428,"['physical', 'copy', 'sony', 'playstation', 'collection', 'gamer', 'videogames', 'fun']"
9429,"['playing', 'tennis', 'instapic', 'instamoment', 'nice', 'instacool', 'game', 'sony']"
9430,"['eiffeltower', 'november', 'zen', 'paris', 'cool', 'creative', 'makeit', 'apple', 'iphone', 'splus']"
9431,"['iphone', 'latin', 'lover', 'italian', 'french', 'hottest', 'iphone']"
9432,"['reason', 'hate', 'iphone', 'stupid', 'update', 'made', 'lose', 'picture', 'sopissed', 'hateapple', 'paininmy', 'iphoneforsale']"
9433,"['upgrade', 'pod', 'sync', 'fucking', 'itunes', 'thought', 'supposed', 'simple', 'apple']"
9434,"['first', 'time', 'seen', 'phone', 'couple', 'week', 'dying', 'finally', 'updated', 'thanksapple', 'apple']"
9435,"['good', 'morning', 'sunnrise', 'florence', 'instagood', 'cute', 'follow', 'iphone', 'picoftheday', 'igdaily']"
9436,"['moment', 'father', 'supermarket', 'night', 'mirror', 'samsung']"
9437,"['find', 'duck', 'photooftheday', 'photo', 'pic', 'sony', 'summer', 'followme']"
9438,"['would', 'like', 'wish', 'apple', 'big', 'update', 'iphone', 'whatthefuck']"
9439,"['spent', 'past', 'hour', 'trying', 'update', 'phone', 'ripped', 'hair', 'broke', 'laptop', 'really', 'sore', 'throat']"
9440,"['say', 'love', 'new', 'toy', 'newphone', 'motorola', 'hellomoto', 'instaphone']"
9441,"['new', 'iphone', 'boy', 'hate', 'trying', 'get', 'ringtone', 'lost', 'contact']"
9442,"['home', 'segovia', 'excursi', 'camera', 'canon', 'photo', 'samsung']"
9443,"['new', 'work', 'desk', 'label', 'juice', 'bio', 'organic', 'apple', 'graphicdesign']"
9444,"['hating', 'apple', 'opentable', 'stock', 'drop', 'apple', 'mention', 'restaurant', 'patent', 'application']"
9445,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
9446,"['shopping', 'target', 'got', 'blackfriday', 'shopping', 'shopaholic', 'samsung', 'flat', 'yay', 'broke', 'ohwel']"
9447,"['wrong', 'playing', 'high', 'bit', 'rate', 'stream', 'ipad', 'apple']"
9448,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
9449,"['officially', 'mean', 'io', 'seed', 'also', 'matter', 'day', 'away', 'iphone', 'ipad', 'apple', 'developer']"
9450,"['longer', 'apple', 'user', 'samsung', 'android', 'tablet', 'phone', 'technology']"
9451,"['want', 'big', 'shout', 'apple', 'sorry', 'end', 'like', 'move', 'let', 'receive', 'text']"
9452,"['twinkie', 'accident', 'twinkie', 'elephant', 'shirt', 'target', 'instapic', 'samsung']"
9453,"['sunset', 'bliss', 'beauty', 'nature', 'waterfront', 'weekend', 'mood', 'tunein', 'apple', 'tech', 'calipic', 'twitter', 'com', 'jrr', 'ooefdi']"
9454,"['phone', 'reallly', 'pissing', 'tweet', 'text', 'people']"
9455,"['record', 'broadcast', 'studio', 'girl', 'woman', 'samsung', 'handphone', 'akg', 'smile', 'hijab']"
9456,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'may']"
9457,"['love', 'selfie', 'selfie', 'handsomeboy', 'usa', 'bored', 'samsung', 'rihnavy']"
9458,"['laptop', 'broken', 'feel', 'like', 'life', 'support', 'machine', 'turned', 'whyyy', 'comebacklaptop', 'apple']"
9459,"['round', 'targeting', 'iphone', 'seo', 'money', 'loan', 'ticket', 'phone', 'android', 'adwords', 'google', 'date', 'partner']"
9460,"['cute', 'phone', 'instapic', 'icon', 'iphone', 'app', 'instagram', 'pink', 'girl', 'stripe', 'sunday']"
9461,"['apple', 'iphone', 'etat', 'tres', 'bon', 'apple', 'iphone', 'iphone', 'occasion', 'prixhappy']"
9462,"['finally', 'arrived', 'watch', 'stainless', 'steel', 'case', 'milanese', 'loop', 'salzburg', 'apple']"
9463,"['evening', 'pop', 'screen', 'hilly', 'field', 'park', 'sky', 'sunset', 'tree', 'night', 'instagram', 'photo', 'iphone']"
9464,"['hate', 'phone', 'ruining', 'night', 'could', 'great', 'end', 'night', 'iphone']"
9465,"['music', 'deleted', 'phone', 'even', 'though', 'song', 'still', 'sad', 'iphone', 'idontmeanit']"
9466,"['nature', 'thunderstorm', 'nature', 'apps', 'prayforflorida', 'residence', 'house', 'appstore', 'iphone', 'ipaded']"
9467,"['iphone', 'battery', 'life', 'small', 'town', 'blink', 'youmissit', 'weak', 'figureitout', 'apple']"
9468,"['happybday', 'meu', 'amor', 'alice', 'filha', 'ano', 'lindas', 'igers', 'iphone', 'igdaily', 'instagood', 'instagood']"
9469,"['alexis', 'make', 'happen', 'green', 'hill', 'sprint', 'samsung', 'anderson']"
9470,"['foxconn', 'employee', 'claim', 'posted', 'pic', 'guard', 'beating', 'anyone', 'link', 'apple', 'claim', 'brawl']"
9471,"['take', 'legit', 'everything', 'phone', 'stupid', 'update']"
9472,"['lovely', 'day', 'lovely', 'shoot', 'couple', 'isengsenang', 'sony']"
9473,"['deffff', 'woke', 'crack', 'dawn', 'realize', 'nothing', 'fml', 'apple']"
9474,"['four', 'wheel', 'drive', 'navigator', 'frankwilliams', 'weekday', 'selfie', 'friend', 'foe', 'friday', 'iphone', 'spawn', 'art', 'purpose', 'nature', 'humanity', 'piano', 'music', 'friendspic', 'twitter', 'com', 'fvjebyeudd']"
9475,"['osx', 'maverick', 'allow', 'attach', 'iwork', 'page', 'file', 'gmail', 'wft', 'please', 'feedback', 'apple', 'kind', 'regard']"
9476,"['apple', 'rolling', 'verizon', 'iphone', 'valentine', 'day', 'sale']"
9477,"['fuck', 'iphones', 'fuck', 'fuck', 'fuck', 'fuck', 'fuck', 'apple']"
9478,"['apple', 'music', 'already', 'bought', 'freemymusic', 'alreadypaid', 'appleisblowing']"
9479,"['howw', 'iphonesia', 'iphone', 'instagood', 'instagram', 'photooftheday', 'tweegram', 'iphoneonly', 'igers']"
9480,"['make', 'tummy', 'feel', 'iphone', 'instagram', 'instadaily', 'quote', 'truestory', 'amman']"
9481,"['plugged', 'phone', 'battery', 'dropped', 'apple']"
9482,"['wadse', 'shadow', 'nature', 'iphoto', 'natgeohub', 'iphone', 'bwp', 'horse', 'rider', 'work']"
9483,"['almost', 'excited', 'playstation', 'sony', 'excited', 'almost', 'cantwait', 'lol']"
9484,"['wish', 'samsung', 'win', 'lawsuint', 'apple', 'want', 'galaxytab', 'europe']"
9485,"['new', 'videogame', 'naruto', 'storm', 'sasuke', 'gamer', 'letsplay', 'sony', 'playstation', 'bandai']"
9486,"['get', 'bent', 'life', 'talking', 'phone', 'iphone', 'problem', 'iphone', 'apple', 'screenwasmyfault']"
9487,"['believe', 'earphone', 'already', 'stopped', 'working', 'got', 'phone', 'yesterday', 'pissed', 'pissed', 'apple', 'headphone']"
9488,"['would', 'defend', 'apple', 'day', 'week', 'except', 'one']"
9489,"['would', 'like', 'wish', 'amazing', 'day', 'make', 'every', 'minute', 'count', 'tl', 'today', 'iphone', 'accessory', 'news', 'life', 'february']"
9490,"['modern', 'technology', 'meet', 'traditional', 'technique', 'ipad', 'samsung', 'apple', 'sewing', 'technology', 'handmade', 'techpic', 'twitter', 'com', 'egbs', 'pewjk']"
9491,"['love', 'new', 'background', 'fairy', 'flower', 'colourful', 'background', 'samsung', 'galaxy', 'like']"
9492,"['old', 'customer', 'thank', 'samsung', 'live', 'laugh', 'life', 'instago', 'instahub']"
9493,"['apple', 'io', 'developer', 'forum', 'really', 'suck', 'great', 'support', 'need', 'pay', 'per', 'year', 'stupid', 'supporting']"
9494,"['beauty', 'shopping', 'aliusaexpress', 'iphone', 'io', 'app', 'instant', 'emergency', 'portable', 'battery', 'powered', 'usb', 'port']"
9495,"['like', 'share', 'want', 'mini', 'dual', 'usb', 'car', 'charger', 'iphone', 'pic', 'twitter', 'com', 'atruxxrhxn']"
9496,"['enjoying', 'new', 'screen', 'samsung', 'flatscreen', 'poptv', 'new', 'excited']"
9497,"['back', 'apple', 'today', 'get', 'new', 'phone', 'place', 'suck', 'iphone', 'onto', 'free', 'phone']"
9498,"['together', 'week', 'got', 'flower', 'card', 'ring', 'soon', 'iphone']"
9499,"['bundling', 'barry', 'general', 'picture', 'good', 'god', 'nice', 'day', 'family', 'today', 'rain', 'sony', 'sonynex', 'vip']"
9500,"['got', 'new', 'iphone', 'case', 'black', 'white']"
9501,"['good', 'back', 'phone', 'pissed', 'ive', 'lost', 'picture', 'music', 'video']"
9502,"['literally', 'updated', 'io', 'software', 'time', 'like', 'week', 'going', 'hateiphones', 'hateupdates']"
9503,"['check', 'video', 'youtube', 'teamfollowback', 'iphone', 'celebrityapprentice', 'thesecret', 'free', 'wealth', 'fact']"
9504,"['wait', 'io', 'release', 'today', 'iphone', 'apple', 'nerd']"
9505,"['iron', 'man', 'uncle', 'funny', 'family', 'throwback', 'christmastime', 'ipad', 'apple', 'iphone', 'laugh']"
9506,"['bad', 'fallback', 'phone', 'even', 'install', 'facebook', 'app']"
9507,"['new', 'running', 'partner', 'ipod', 'nano', 'ipodnano', 'music', 'musicismylife', 'apple', 'awesome']"
9508,"['funny', 'suck', 'striptease', 'apple', 'flasher', 'xxx', 'adult', 'let', 'fun', 'hold', 'link', 'pic', 'twitter', 'com']"
9509,"['able', 'pay', 'online', 'shop', 'hatecard', 'future', 'free', 'iphone']"
9510,"['excite', 'indulge', 'clap', 'jump', 'home', 'style', 'share', 'indulge', 'iphone', 'iphone', 'instapic']"
9511,"['silent', 'speech', 'graffiti', 'life', 'summer', 'silentspeech', 'walk', 'iphone', 'iphone', 'brannan']"
9512,"['hello', 'marshhaazhar', 'marshaphoto', 'photooftheday', 'hello', 'smile', 'samsung', 'galaxy', 'tab']"
9513,"['make', 'sense', 'amazon', 'ebay', 'monday', 'sale', 'weekend', 'friend', 'shopaholic', 'internet', 'onlineshopping', 'online', 'instagood', 'online', 'discount', 'girl', 'twitter', 'shopping', 'boyfriend', 'girlfriend', 'ipad', 'iphone', 'android', 'io', 'coupon', 'gift', 'gifting', 'shopsmallpic', 'twitter', 'com', 'nogdhkwnyl']"
9514,"['light', 'guide', 'home', 'ignite', 'bone', 'try', 'fix', 'playing', 'iphone', 'att', 'music']"
9515,"['office', 'season', 'selfie', 'selca', 'self', 'camera', 'samsung', 'coreduos', 'office', 'fun']"
9516,"['mojofluxx', 'best', 'friend', 'boy', 'girl', 'self', 'iphone', 'preston', 'leeds']"
9517,"['hacker', 'wifi', 'password', 'prank', 'android', 'apps', 'beautiful', 'cute', 'color', 'igers', 'iphoneonly', 'iphone']"
9518,"['hello', 'looking', 'tweet', 'rabbitsofinstagram', 'bunniesofinstagram', 'rabbit', 'hop', 'bounce', 'charlie', 'houserabbit', 'bunnylove', 'rabbitsofig', 'shotoniphone', 'apple', 'iphone', 'plus', 'photography', 'photographer', 'family', 'pic', 'twitter', 'com', 'fdkddmhsll']"
9519,"['fuck', 'apple', 'fuck', 'shitty', 'linux', 'shell', 'fuck', 'promoting', 'shitty', 'year', 'old', 'tech', 'revolutionary', 'fuck', 'trying', 'force', 'unneeded', 'technological', 'advancement', 'overall', 'pic', 'twitter', 'com', 'lesjhxwh']"
9520,"['new', 'reallyreal', 'photobooth', 'iphone', 'ipad', 'dating', 'college', 'sorority', 'pic', 'twitter', 'com', 'oil', 'aqhpv']"
9521,"['right', 'seeing', 'iphone', 'arrive', 'today', 'christmasinnovember', 'iphonex', 'dontjudgemepic', 'twitter', 'com', 'mgkqk']"
9522,"['michelle', 'came', 'home', 'tcot', 'nascar', 'theater', 'movie', 'single', 'ipad', 'iphone', 'window']"
9523,"['extra', 'chuck', 'twitter', 'rabbitsofinstagram', 'bunniesofinstagram', 'rabbit', 'hop', 'bounce', 'charlie', 'houserabbit', 'bunnylove', 'rabbitsofig', 'shotoniphone', 'apple', 'iphone', 'plus', 'photography', 'photographer', 'family', 'sleep', 'bedtime', 'cute', 'sweet', 'sweetie', 'beautifulpic', 'twitter', 'com', 'roasqcabsy']"
9524,"['melis', 'fun', 'lol', 'sister', 'iphone', 'instagram', 'family']"
9525,"['random', 'coin', 'laundry', 'selma', 'life', 'picoftheday', 'coinlaundry', 'california', 'instagood', 'photooftheday', 'tbt', 'instadaily', 'iphonex', 'monday', 'laundry', 'amazing', 'photography', 'snapseed', 'goodlife', 'traveling', 'summer', 'pic', 'twitter', 'com']"
9526,"['another', 'reason', 'hateapple', 'apple', 'deleted', 'user', 'non', 'itunes', 'music', 'tell']"
9527,"['iphone', 'iphone', 'like', 'navidad', 'mirror', 'tagsforlikes', 'follow', 'follow', 'like', 'like', 'awesome']"
9528,"['nashville', 'love', 'nashville', 'tennessee', 'photography', 'iphone', 'pedestrianbridge']"
9529,"['photo', 'yeah', 'apple', 'family', 'ipad', 'ipadair', 'stevejobs', 'iwanteverythingapple', 'shopping', 'day']"
9530,"['baby', 'donut', 'junjun', 'donut', 'calorful', 'samsung', 'instalike', 'like', 'like', 'afternoon']"
9531,"['last', 'week', 'yumstuff', 'teamhealthy', 'foodpost', 'apple', 'ice', 'cinnamon', 'protein', 'water', 'fitfam', 'pic', 'twitter', 'com', 'jwkl', 'ezq']"
9532,"['apple', 'user', 'since', 'iphone', 'old', 'make', 'get', 'call', 'ask', 'postage', 'apple', 'customer']"
9533,"['teresa', 'may', 'officially', 'take', 'news', 'photography', 'fashion', 'health', 'fail', 'tech', 'ipad', 'iphone', 'funny', 'lol']"
9534,"['lovin', 'new', 'cutie', 'baby', 'bear', 'case', 'bling', 'bling', 'thing', 'hihihi', 'happiness', 'samsung']"
9535,"['gain', 'follower', 'must', 'follow', 'follow', 'back', 'follow', 'everyone', 'rts', 'gain', 'iphone', 'sougofollow']"
9536,"['stamford', 'bridge', 'stamford', 'england', 'chelsea', 'minion', 'samsung', 'davidluiz', 'bieber', 'minion']"
9537,"['people', 'hashtag', 'whole', 'tweet', 'add', 'random', 'stuff', 'end', 'iphone', 'youfailattwitter']"
9538,"['siri', 'let', 'easy', 'siri', 'iphone', 'screencap', 'spikejonze', 'breakup', 'easteregg']"
9539,"['news', 'holiday', 'laracroftcomesbackhome', 'playstation', 'sony']"
9540,"['photo', 'selfie', 'latina', 'hispanic', 'girl', 'life', 'hair', 'iphone', 'instagood', 'instagram', 'igfamily', 'igers']"
9541,"['iphone', 'update', 'finally', 'worked', 'hour', 'trying', 'apple']"
9542,"['free', 'ipad', 'iphone', 'kindle', 'amazon', 'prime', 'member', 'wolfe', 'ghost', 'pattern']"
9543,"['service', 'available', 'indian', 'purchase', 'device', 'india', 'shocked', 'know', 'money', 'wasted', 'proper', 'support', 'form', 'apple', 'customer', 'relation', 'team', 'case', 'service', 'report', 'attached', 'nomoreappledevice', 'cheater', 'fake', 'fee']"
9544,"['need', 'see', 'laptop', 'thing', 'isnt', 'working', 'pic', 'twitter', 'com', 'ngjsry']"
9545,"['finally', 'arrived', 'kiel', 'setlife', 'film', 'work', 'hotrock', 'kiel', 'sony', 'gopro', 'shoot']"
9546,"['new', 'love', 'finally', 'apart', 'century', 'galaxy', 'samsung']"
9547,"['phone', 'died', 'walk', 'home', 'music', 'apple']"
9548,"['amazing', 'pixel', 'going', 'change', 'industry', 'apple']"
9549,"['hallo', 'talk', 'greyhair', 'hairstyle', 'morning', 'samsung', 'girl', 'hair', 'house', 'picture', 'horse', 'sexy', 'lady', 'womanpic', 'twitter', 'com', 'hgxet']"
9550,"['river', 'sun', 'picstich', 'tagsforlike', 'photooftheday', 'samsung', 'instamood', 'aec', 'brother']"
9551,"['excited', 'new', 'computer', 'sony', 'vaio', 'notebook', 'dad', 'much', 'thanks']"
9552,"['realized', 'wore', 'shirt', 'weekend', 'lazy', 'winning', 'teenthings', 'iphone', 'supermoon', 'soserious', 'rollingstone']"
9553,"['apple', 'day', 'keep', 'doctor', 'away', 'take', 'care', 'autumn', 'healthy', 'apple', 'september', 'jungle', 'life', 'linz', 'austria', 'coachingpic', 'twitter', 'com', 'nytffsawad']"
9554,"['macbook', 'repair', 'thanks', 'apple', 'replacing', 'bezel', 'laptop', 'free', 'charge', 'even', 'make', 'appointment']"
9555,"['new', 'phone', 'happy', 'samsung', 'newphone']"
9556,"['love', 'shopping', 'list', 'video', 'iphone', 'dating', 'blackbook', 'premium', 'feature']"
9557,"['first', 'television', 'yayyyyyyy', 'led', 'samsung', 'holi', 'entertainment']"
9558,"['first', 'ipad', 'shit', 'feel', 'dirty', 'justtobuildanapp', 'traverspic', 'twitter', 'com', 'oci', 'xwdp']"
9559,"['building', 'zumba', 'playlist', 'exercise', 'fitness', 'dancing', 'gym', 'apple', 'itunes']"
9560,"['finally', 'got', 'iphone', 'goodbye', 'droid', 'apple', 'iphone']"
9561,"['beaupre', 'bubble', 'crawfish', 'beaupre', 'crawfish', 'summer', 'court', 'iphone', 'spoodles', 'pic', 'twitter', 'com', 'zrfnfp']"
9562,"['true', 'love', 'piscina', 'nofilter', 'summer', 'sophia', 'cute', 'iphone', 'photooftheday']"
9563,"['hey', 'guy', 'look', 'iphone', 'plus', 'brand', 'gold', 'gsm', 'factory', 'money', 'today', 'life', 'amazon', 'birthday', 'sale', 'android', 'window', 'nokia', 'samsung', 'iphone', 'phone', 'smartphone', 'motorola', 'offer', 'bestprice', 'jul']"
9564,"['ready', 'throw', 'phone', 'bridge', 'apple', 'iphones']"
9565,"['pc', 'exquisite', 'squishy', 'random', 'charm', 'iphone', 'strap', 'toy', 'decor', 'free', 'shop', 'style', 'sale', 'today', 'giveawaypic', 'twitter', 'com', 'juiypi']"
